ServiceName,ServiceAddress,Suburb,State,Post Code,Phone Number,Email Address,Website,Fees,Disposable Nappies,Cloth Nappies,Food,Hours,Age,Bus service,Air conditioning
Mueller College Kindergarten & Child Care Centre,75 Morris Rd,Rothwell,QLD,4022,07 38972756,,http://www.mueller.qld.edu.au/earlylearningcentre/,,,,,6:30am - 6:00pm,6 weeks - 6 years,N,Y,,
Goodstart Early Learning Centre Coopers Plains,483 Musgrave Rd,Coopers Plains,QLD,4108,07 33446624,cpi@goodstart.org.au,http://www.goodstart.org.au/centres/coopers-plains/overview,74.5,Y,N,S,6:30 am to 6:00 Ppm,6 weeks - 6 years,Y,Y,,
Nazareth Child Care Kindergarten & Pre-School,20 Hawthorne St,Woolloongabba,QLD,4102,07 38911016,nazareth.elc@qlecs.org.au,http://www.qlecs.org.au/index.php?ref=MTkwOA==,67.5,N,Y,,7:30am - 6:00pm,6 weeks - 5 years,N,Y,,
New Life Lutheran Child Care Centre ,108 Middle Rd,Hillcrest,QLD,4118,07 38001299,newlife.ccc@qlecs.org.au,http://www.qlecs.org.au/index.php?ref=MTk2OQ==,65,Y,N,Y,6:30am - 6:00pm,6 weeks - 5 years,N,Y,,
Rising Stars Newmarket Early Learning Centre,(Cnr Enoggera Rd & Thurlow St) 18 Enoggera Rd,Newmarket,QLD,4051,07 33526501,admin@risingstarsnewmarket.com,http://www.risingstarselc.com/newmarket/,79,Y,N,S,6:30am - 6:30pm,0 months - 5 years,,,,
Norfolk St Childrens Centre,22 Norfolk St,Coorparoo,QLD,4151,07 38477884,info@norfolkstchildcare.com.au,http://www.norfolkstreetchildcare.com.au/,96,Y,N,Y,7:00am - 6:00pm,0 months - 5 years,,,,
North Lakes Kids Early Learning Centre,2 Foundation St,North Lakes,QLD,4509,07 34917243,northlakeskids@bigpond.com,http://www.kidsearlylearningcentre.com/#!northlakes-kids/cc2y,,Y,Y,Y,6:30am - 6:30pm,6 weeks - 5 years,,,,
Northgate Early Childhood Centre,124 Northgate Rd,Northgate,QLD,4013,07 32661052,ngccc@bigpond.com,http://northgatechildcarecentre.com.au/,74,N,N,S,6:30am - 6:00pm,15 months - 5 years,,,,
World of Learning Nottingham ,49 Nottingham Rd,Calamvale,QLD,4116,07 32721022,nottingham@worldoflearning.com.au,http://www.worldoflearning.com.au/centres/nottingham-world-of-learning/,79,Y,N,Y,6:30am - 6:30pm,15 months - 5 years,N,Y,,
Nurseryland Child Care Stafford Heights,"Stafford Heights Primary School, 1 Redwood St",Stafford Heights,QLD,4053,07 38614652,,http://nurserylandchildcare.com.au/,,,,,7:00am - 6:00pm,,,,,
Nurseryland Early Child Care Centre The Grange,Progress Rd,Alderley,QLD,4051,07 33564967,grange@nurserylandchildcare.com.au,http://nurserylandchildcare.com.au/,,,,,7:00am - 6:00pm,15 months - 6 years,,,,
Nurseryland Early Childhood Learning Centres Stafford,MacNaughton St,Stafford,QLD,4053,07 33564967,stafford@nurserylandchildcare.com.au,http://nurserylandchildcare.com.au/,,,,,7:00am - 6:00pm,6 weeks - 6 years,,,,
Oaklands Child Care & Kindergarten,2 Oaklands Pde,East Brisbane,QLD,4169,07 33912769,director@oaklandschildcare.com.au,www.oaklandschildcare.com.au,95,,,,6:30am - 6:30pm,6 weeks - 6 years,N,Y,,
Okeedokee Early Learning Centre,119 Bennetts Rd,Norman Park,QLD,4170,07 33248887,info@okeedokeekids.com.au,http://www.okeedokeekids.com.au,85,N,N,N,7:00am - 6:00pm,6 weeks - 6 years,N,Y,,
Ormiston College Early Learning Centre,97 Dundas St West,Ormiston,QLD,4160,07 34956001,ocelc@ormistoncollege.com.au.,http://www.ormiston.qld.edu.au/content.cfm/Early_Learning_Centre/9/,75,N,N,S,7:00am - 6:00pm,15 months - 5 years,N,,,
Ormiston Pre School & Child Care Centre,35 Gordon St,Ormiston,QLD,4160,07 32863166,,,,,,,6:30am - 6:00pm,,,,,
Queensland Child Care Services PA Hospital Early Education Centre,Princess Alexandra Hospital Gr L1 Carpark Off OÆKeefe St,Woolloongabba,QLD,4102,07 33920039,pahospital@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=26&name=PA+Hospital+Early+Education+Centre,83,N,N,Y,6:00am - 6:00pm,6 weeks - 5 years,Y,,,
Early Birds Education & Care Rochedale,190 Parfrey Rd,Rochedale South,QLD,4123,07 38411527,rochedale@earlybirds.net.au,http://www.earlybirds.net.au/index.php?page=parfrey,65,N,N,Y,6:30am - 6:00pm,2 years - 5 years,N,,,
Park Ridge Childcare & Preschool,79 Talinga Drv,Park Ridge,QLD,4125,07 32970831,office@parkridgechildcare.com.au,www.parkridgechildcare.com.au,75,Y,N,Y,6:30am - 6:30pm,6 weeks -  5 years,N,,,
World of Learning Parkinson,375 Nottingham Rd,Parkinson,QLD,4115,07 32726481,learn@worldoflearning.com.au,www.worldoflearning.com.au,83.5,Y,N,N,6:30am - 6:00pm,,,,,
Parklands Drive Early Education and Kindergarten,88 Parklands Drv,Boronia Heights,QLD,4124,07 38007377,enquiries@parklands-kids.com.au,http://www.parklands-kids.com.au/,,,,,6:30am - 6:30pm,15 months - 6 years,N,Y,,
Peter Pan Child Care & Pre-School Centre,13 Shire Rd,Mount Gravatt,QLD,4122,07 33494022,peterpanchildcare@bigpond.com,,,,,,7:00am - 6:00pm,,,,,
Peter Pan Wholistic Early Childhood Centre,22a Eva St,Coorparoo,QLD,4151,07 33975601,mail@ppccc.com.au,http://www.ppccc.com.au/,87,N,N,Y,7:00am - 6:00pm,15 months - 6 years,,,,
Goodstart Early Learning Wynnum West,203 Wondall Rd,Wynnum West,QLD,4178,07 33960096,zae@goodstart.org.au,http://www.goodstart.org.au/centres/wynnum-west-wondall-road/overview,80.4,Y,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,Y,,
Petrie Kids Korner,Lot 1 Beeville Rd,Petrie,QLD,4502,07 32853589,pkk07@optusnet.com.au,http://petriekidskorner.com/,52,N,N,S,7:00am - 6:00pm,2 years - 5 years,N,Y,,
Queensland Childcare ServicesPickering Street Early Education Centre,191 Pickering St,Enoggera,QLD,4051,07 33550120,pickering@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=29&name=Pickering+Street+Early+Education+Centre,85,N,N,Y,6:15am - 6:15pm,6 weeks - 6 years,N,Y,,
Pine Mountain Road Child Care & Nursery Centre,289 Pine Mountain Rd,Mount Gravatt,QLD,4122,07 33494609,pmrccc@bigpond.com.au,www.pmrccc.com.au,,,,,6:30am - 6:30pm,6 weeks -  5 years,N,Y,,
Pine Rivers Learning And Development Centre,Cnr Todds Rd & Colleen St,Lawnton,QLD,4501,07 32857835,prldc@ecn.net.au,,70,N,N,Y,6:30am - 6:00pm,6 weeks -  5 years,N,,,
Play & Learn Early Learning Centre,6 Bismark St,Loganholme,QLD,4129,07 38012475,,http://loganholme.playandlearn.com.au/,$74.00,Y,N,Y,6:30am - 6:30pm,15 months - 5 years,N,,,
Community Kids Annerley,25 Villa St,Annerley,QLD,4103,07 3848 0272,annerley@communitykids.net.au,http://www.communitykids.com.au/centres/community-kids-annerley/,87,Y,N,S,6:00am - 6:00pm,6 weeks - 6 years,N,,,
Playmates Early Learning Centre,5 Oakmont Ave,Oxley,QLD,4075,07 38792799,playitsafe@dodo.com.au,http://www.playmatesoxley.com.au/,,N,N,N,6:15am - 6:15pm,0 weeks - 5 years,N,,,
Taigum Kids Early Learning Centre 1,263 Handford Rd,Taigum,QLD,4018,07 3865 8234,taigumkids2@optusnet.com.au,,79,Y,N,S,6:30am - 6:30pm,6 weeks - 4 years,N,,,
Playtime Child Care Centre & Preschool,6 Juers St,Kingston,QLD,4114,07 32903688,,,,,,,,,,,,
Bray Park Childcare Centre,Shp6/ 245 Francis Rd,Bray Park,QLD,4500,07 38826425,brayparkchildcare@tpg.com.au,http://www.brayparkchildcare.com.au,67,Y,Y,Y,6:30am - 6:30pm,6 weeks - 4 years,N,,,
Natural Elements Learning Centre,124-126 River Hills Rd,Eagleby,QLD,4207,0408 873 492,,,,,,,6:00am - 6:00pm,,,,,
Queensland Childcare Services Prince Charles Hospital Early Education Centre,Cnr Farnell & Hamilton Rd,Chermside,QLD,4032,07 33596082,princecharles@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=8&name=Chermside+Early+Education+Centre+%26+Pre-school,81,N,N,Y,6:00am - 6:00pm,6 weeks - 4 years,Y,,,
Prior Street Child Care & Development,14 Prior St,Tarragindi,QLD,4121,07 38486024,psccd@tpg.com.au,http://www.psccd.com.au/,90,N,N,N,7:00am - 6:00pm,6 weeks - 4 years,N,,,
Puss In Boots Child Care & Kindergarten,Thynne Rd (cnr Pashen St),Morningside,QLD,4170,07 33995931,,,,,,,6:30am - 6:00pm,,,,,
Queensland Child Care Services Woodcrest 1-4 Early Education Centre & Pre-school,28 Woodcrest Way,Springfield,QLD,4300,07 38189933,woodcrest@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=20&name=Woodcrest+1-4+Early+Education+Centre+%26+Pre-school,,N,N,Y,,0 weeks - 14 years,,,,
Queesland Childcare Services The Woods Early Education Centre and Pre-school,84 Royal Pde,Ashgrove,QLD,4060,07 33663322,thewoods@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=1&name=The+Woods+Early+Education+Centre+%26+Pre-school,83.5,N,N,Y,6:30am - 6:00pm,6 weeks - 4 years,N,,,
C & K QUT Gardens Point Community Childcare Centre,"X Block, 2 George Street, QUT Garden’s Point",Brisbane,QLD,4001,07 31381690,d.chappell@candk.asn.au,http://www.candk.asn.au/ck-qut-garden’s-point-community-childcare-centre,,,,,,,,,Open 2014,
Goodstart Early Learning Rothwell,4 McGahey St,Rothwell,QLD,4022,07 32047100,rot@goodstart.org.au,http://www.goodstart.org.au/centres/rothwell/overview,73.3,Y,N,S,6:00am - 6:00pm,6 weeks - 5 years,Y,,,
Rainbow Corner Child Care Centre,125 Castile Crs,Edens Landing,QLD,4207,07 38053627,rainbowcorner@bigpond.com,http://www.rainbowcornerchildcare.com.au/,,N,N,Y,6:30am - 6:00pm,6 weeks 12 years,Y,,,
Goodstart Early Learning Red Hill ,19 Fulcher Rd,Red Hill,QLD,4059,07 33662411,kse@goodstart.org.au,http://www.goodstart.org.au/centres/red-hill/services,86.2,N,N,Y,6:30am - 6:30pm,15 months - 5 years,N,,,
Redland Bay Early Education Centre,92- 96 Gordon Rd,Redland Bay,QLD,4165,07 38292100,redlandbayeec@tpg.com.au,,85,Y,N,Y,6:30am - 6:00pm,6 weeks - 5 years,N,,,
Regents Park Childcare Centre,133 Lamberth Rd,Regents Park,QLD,4118,07 38067788,rpccc@idx.com.au,,74,N,N,Y,6:30am - 6:00pm,6 weeks - 5 years,N,,,
World Of Learning River City,4/95 Boundary Street,Brisbane,QLD,4000,07 3832 4646,rivercity@worldoflearning.com.au,http://www.worldoflearning.com.au/centres/river-city-world-of-learning/,109,Y,Y,Y,6:30am - 6:30pm,6 weeks - 5 years,N,,,
Riverhills Childcare Centre and Kindergarten,20 Bogong St,Riverhills,QLD,4074,07 33761665,riverhills@rambomail.com.au,http://www.riverhillscck.com/,64,,,,6:30am - 6:30pm,15 months - 12 years,,,,
Rochedale Christian Childrens Centre,19 Beverley Ave,Rochedale South,QLD,4123,07 33414822,idhptyltd@bigpond.com,,,,,,,,,,,
Rochedale Community Centre Inc,38 Sunningdale Ave,Rochedale,QLD,4123,07 33410440,,,,,,,,,,,,
Rochedale Community Child Care Centre,38 Sunningdale Ave,Rochedale,QLD,4123,07 33410440,,,,,,,,,,,,
Rochedale Early Childhood Centre & Preschool,991 Rochedale Rd,Rochedale,QLD,4123,07 38415544,,www.recc.com.au,,,,,,,,,,
Rose Rainbow Kindergarten & Pre-School,Cnr Finucane Rd & St Anthonys Drv,Alexandra Hills,QLD,4161,07 38242018,rrkindy@bigpond.net.au,,55,N,N,N,6:45am - 6:00pm,4 years - 5 years,N,,,
Avenues Early Learning Centre Runcorn Heights ,124a Nemies Rd,Runcorn Heights,QLD,4113,07 32760200,rh@avchildcare.com.au,http://avenueschildcare.com.au/locations/runcorn-heights/,,Y,N,Y,6:30am - 6:00pm,6 weeks -  12 years,Y,Y,,
Samford Pines Child Care,29 Camp Mountain Rd,Samford,QLD,4520,07 32892699,samfordpinescc1@bigpond.com,www.samfordpines.com.au,68,N,N,N,6:45 - 6:15pm,6 weeks -  5 years,,,,
Samford Valley Steiner School Early Childhood Centre,5 Narrawa Drive,Wights Mountain,QLD,4520,07 3430 9600,info@samfordsteiner.qld.edu.au,http://samfordsteiner.qld.edu.au,,N,N,N,,4 years - 5 years,N,,,
Scallywags Childcare Pty Ltd,53 Klumpp Rd,Upper Mt Gravatt,QLD,4122,07 38497330,admin@scallywagsccc.com.au,www.scallywagsccc.com.au,73,N,N,N,7:00am - 6:00pm,6 weeks - 6 years,,,,
Seeds Early Learning Centre Carina,Cnr Meadowlands Rd & Epala St,Carina,QLD,4152,07 38436170, carindale@seedsearlylearning.com.au,www.seedsearlylearning.com.au,,,,,7:00am - 6:00pm,6 weeks -  12 years,N,Y,,
Sesame Lane Child Care Kippa-Ring 1,20 - 36 Regency St,Kippa-Ring,QLD,4021,07 34808000,kipparing1@sesamelane.com.au,http://www.sesamelane.com.au/sesamelanekipparing1,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,Y,,
Sesame Lane Child Care Rothwell,Linthaven Drv,Rothwell,QLD,4022,07 32047400,rothwell@sesamelane.com.au,http://sesamelane.com.au/rothwell,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,Y,,
Sesame Lane Child Care North Lakes 1,Cnr Discovery Drv & Gardenia St,North Lakes,QLD,4509,07 34919466,northlakes2@sesamelane.com.au,http://www.sesamelane.com.au/northlakes1,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,Y,,
Sesame Lane Child Care Narangba 1,Banyan St,Narangba,QLD,4504,07 38869800,narangba@sesamelane.com.au,http://sesamelane.com.au/sesamelanenarangba1,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,Y,,
Sesame Lane Child Care Narangba 2,Cotton Tree Drv,Narangba,QLD,4504,07 33855277,narangba2@sesamelane.com.au,http://sesamelane.com.au/sesamelanenarangba2,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,Y,,
Sesame Lane Child Care Kippa-Ring 3,20 – 36 Regency Street,Kippa-Ring,QLD,4021, 07 3480 8030,kipparing3@sesamelane.com.au,http://sesamelane.com.au/sesamelanekipparing3,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,,,,
Sesame Lane Child Care Kippa-Ring 2,20 – 36 Regency Street,Kippa-Ring,QLD,4021,07 34808000,kipparing2@sesamelane.com.au,http://sesamelane.com.au/sesamelanekipparing2,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,,,,
Sesame Lane Child Care Clontarf Beach,Lucinda St,Clontarf Beach,QLD,4019,07 32836455,clontarf@sesamelane.com.au,http://www.sesamelane.com.au/sesamelaneclontarf,67,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Sesame Lane Child Care North Lakes 3,67 Astley Parade,North Lakes,QLD,4509,07 3491 7240,northlakes3@sesamelane.com.au,http://sesamelane.com.au/northlakes3,67,Y,N,Y,6:30am - 6:30pm,6 weeks -  12 years,Y,,,
Sesame Lane Child Care North Lakes 2,16 Joyner Circuit,North Lakes,QLD,4509,07 34917013,northlakes2@sesamelane.com.au,http://www.sesamelane.com.au/northlakes2,67,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,,,,
Sesame Lane Child Care Redcliff,139 Anzac Ave,Redcliffe,QLD,4020,07 3283 3083,redcliffe@sesamelane.com.au,http://www.sesamelane.com.au/redcliffe,67,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,,,
Shailer Park Early Childhood Centre,359 Chatswood Rd,Shailer Park,QLD,4128,07 38014666,specc@bigpond.com,,,,,,7:00am - 6:00pm,,,,,
Sherwood Forest Children's Centre,16 Thallon St,Sherwood,QLD,4075,07 33794876,sforest@bigpond.net.au,,,,,,6:30am - 6:30pm,,N,,,
Kallangur Child Care,90 Brickworks Rd,Kallangur,QLD,4503,07 32044800,,http://www.kallangurchildcare.com.au/,,N,N,N,6:30am - 6:30pm,6 weeks - 5 years,N,,,
Silky Oaks Child Care Centre,218 Manly Rd,Manly,QLD,4179,07 39068855,,http://www.silkyoakschildcare.org.au/,,N,N,N,7:00am - 6:00pm,6 weeks - 5 years,N,,,
Goodstart Mayfair Drive Browns Plains,2 - 6 Mayfair Drv,Browns Plains,QLD,4118,07 3809 4200,zbt@goodstart.org.au,http://www.goodstart.org.au/centres/browns-plains-north/overview,74.3,Y,Y,Y,6:30am - 6:30pm,6 weeks - 5 years,N,,,
Smarter Kids On Edward,Level One  288 Edward Street,Brisbane,QLD,4000,07 3211 7737,brisbane@smarterkids.com.au,http://www.smarterkids.com.au/,102.5,N,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,,,
Smarter Kids On George,400 George St,Brisbane,QLD,4000,07 3211 2537,george@smarterkids.com.au,http://www.smarterkids.com.au/,110,Y,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,Y,,
Sunny Faces Eary Learning Centre,23 Smith Rd,Woodridge,QLD,4114,07 3209 3800,admin@sunyfaceselc.org,http://www.sunnyfaceselc.org/,65,Y,N,Y,6:00am - 6:00pm,6 weeks - 5 years,N,,,
Snugglepot Garden Early Learning Centre,86 Whitehorse Rd,Dakabin,QLD,4503,07 34918059,snugglepotgarden@gmail.com,,70,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,,,,
Community Kids Enoggera,62 Sicklefield Rd,Enoggera,QLD,4051,07 33552255,enoggera@communitykids.net.au,http://www.communitykids.com.au/centres/community-kids-enoggera/,84,Y,Y,Y,6:15am - 6:15pm,12 months - 6 years,N,,,
Southbank Tafe Childcare Centre,Ernest St,South Brisbane,QLD,4101,07 32445130,,,,,,Y,,6 weeks - 5 years,N,Y,,
Queensland Childcare Services Springwood Early Education Centre & Pre-School,20 Dennis Rd,Springwood,QLD,4127,07 38083733,springwood@qccs.com.au,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=21,77.5,N,N,N,6:00am to 6:00pm,6 weeks - 5 years,,,,
St Alban's Wilston Early Childhood Centre,47 Lovedale Street,Wilston,QLD,4051,07 3835 2215,stalbanswilstonecc@tpg.com.au,,,,,,,,,,,
Centrecare St Anthony's Kindergarten Alexandra Hills,St Anthony's Dr,Alexandra Hills,QLD,4161,07 3824 5061,alexandrahillskindy@bne.centacare.net.au,http://www.stanthonysalexhills.qld.edu.au/html/enrolments/enrol_info.html,,N,N,N,,4 years - 5 years,N,,,
Centrecare St Augustine's Child Care Centre,50B St Augustine's Drive,Springfield,QLD,4300,07 3814 0299,springfieldldc@bne.centacare.net.au,,72,N,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,,,
St Francis Xavier Kindergarten Goodna,6 Church Road,Goodna,QLD,4300,07 3381 8872,goodnakindy@bne.centacare.net.au,,,,,,,4 years - 5 years,,,,
Centrecare St Luke's Catholic Parish Child Care Centre,51 Degen Road,Capalaba,QLD,4157,07 3245 3300,capalabaldc@bne.centacare.net.au,,67,N,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,,,
St Mark's Lutheran Early Learning Centre,Burcote St,Mount Gravatt,QLD,4122,07 33494576,stmarkselc@internode.on.net,,69,N,N,Y,7:00am - 5:45pm,6 weeks - 5 years,N,Y,,
St Paul's Lutheran Child Care Centre,72 Buckland Rd,Nundah,QLD,4012,07 32667551,stpauls.childcare@westnet.com.au,www.stpaulschildcare.com.au,77,N,N,N,7:00am - 6:00pm,6 weeks - 5 years,N,Y,,
St. James Lutheran Community Kindergarten and Care,29 Waterloo St,Cleveland,QLD,4163,07 32861953,admin@stjameskindychildcare.net.au,http://www.stjameskindychildcare.net.au/,65,N,N,N,7:30am - 5:30pm,6 weeks -  5 years,N,,,
Goodstart Stafford Heights Nursery & Child Care,191 Appleby Rd,Stafford Heights,QLD,4053,07 35504688,sht@goodstart.org.au,http://www.goodstart.org.au/centres/stafford-heights/overview,74.5,N,N,N,6:30am - 6:00pm,6 weeks - 5 years,N,,,
Centrecare Star Of The Sea Catholic Child Care Centre - Cleveland,4 Longland Street,Cleveland,QLD,4163,07 3821 2999,dir.clevelandldc@bne.centacare.net.au,,76.5,N,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,,,
Gumtree Cottage Everton Park,122 Rogers Pde East,Everton Park,QLD,4053,07 33530244,admin@gumtreecottage.com.au,www.gumtreecottage.com.au,77,N,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Stones Corner Children's Development Centre,22 Edith St,Stones Corner,QLD,4120,07 33944605,admin@scccc.com.au,www.scccc.com.au,80,N,N,N,7:00am - 6:00pm,6 weeks - 12 years,N,,,
Storytime Child Care and Montessori Early Learning -Tingalpa,10 Athlone St,Tingalpa,QLD,4173,07 33908883,director@montessoriearlylearning.com.au,http://www.montessoriearlylearning.com.au/,74,N,N,N,6:45am - 5:45pm,2 years - 5 years,N,,,
Stradbroke Early Learning Centre,6 Ballow Rd,Dunwich,QLD,4183,07 34099093,,www.straddiechildcare.com,61,N,N,N,6:30am - 6:00pm,6 weeks - 5 years,N,,,
Strathpine Community Kindergarten & Pre-School Association,9-11 Brennan Pde,Strathpine,QLD,4500,07 32051447,admin@strathpinekindy.com,,,,,,,4 years - 5 years,N,,,
Strathpine Trainease Station Child Care Centre,356 Gympie Rd,Strathpine,QLD,4500,07 38897420,traineas@tpg.com.au,http://www.trainease.com.au/,$77.00,N,N,Y,7:00am - 6:00pm,6 weeks 5 years,N,,,
Sunkids Children's Centre Oxley,5 Oakmont Avenue,Oxley,QLD,4075,07 3879 2799,oxley@sunkids.com.au,http://oxleychildcare.net.au/,78.5,N,N,N,6:15am - 6:15pm,6 weeks - 5 years,N,,,
Sunkids Children's Centre Boondall East,2345 Sandgate Road,Boondall East,QLD,4034,07 38633323,boondalleast@sunkids.com.au,http://boondallchildcare.net.au/,78,N,N,N,6:15am - 6:15pm,6 weeks - 5 years,N,,,
Sunkids Children's Centre - Ormiston,70 Wellington St,Ormiston,QLD,4160,07 32862900,ormiston@sunkids.com.au,ttp://ormistonchildcare.com.au/,82.5,N,N,N,6:00am - 6:00pm,6 weeks - 5 years,N,,,
Sunkids Children's Centre - Boondall,161 Muller Rd,Boondall,QLD,4034,07 32656130,boondalleast@sunkids.com.au,http://boondallchildcare.com.au/,78,N,N,N,6:15am - 6:15pm,6 weeks - 5 years,N,,,
Sunkids Children's Centre - Eight Mile Plains,32 Gaskell St,Eight Mile Plains,QLD,4113,07 34231122,eightmileplains@sunkids.com.au,http://eightmileplainschildcare.com.au/,79,N,N,N,6:00am - 6:00pm,6 weeks -  5 years,N,,,
Sunkids Children's Centre - Hillcrest,48- 54 Middle Rd,Hillcrest,QLD,4118,07 38004444,hillcrest@sunkids.com.au,http://hillcrestchildcare.com.au/,78,N,N,N,6:00am - 6:00pm,6 weeks  - 3 years,N,,,
Sunkids Children's Centre 1 - Springwood,184 Springwood Rd,Springwood,QLD,4127,07 38089100,springwood2@sunkids.com.au,http://springwoodchildcare.com.au/,79,N,N,N,6:30am - 6:30pm,6 weeks - 5 years,N,,,
Sunny Hills Child Care & Education Centres,101 Borella Rd,Sunnybank Hills,QLD,4109,07 33455500,sunnyhills2@bigpond.com,,77,,,,7:30am - 5:30pm,13months - 3 years,N,,,
Sunnybank Anglican Child Care Centre,73 Everest Street,SUNNYBANK,QLD,4109,07 33441868,saccc@bigpond.com,,,,,,7:15am - 5:45pm,,,,,
Sunnybank Child Care & Early Education Centre,88 Lister Rd,Sunnybank,QLD,4109,07 33451824,thedirector@sunnybankccc.com.au,,75.5,Y,N,Y,7:00am - 6:30pm,6 weeks - 5 years,,,,
Swallow Street Child Care Association,101 Swallow St,Inala,QLD,4077,07 33724894,,,,,,,6:00am - 6:00pm,,,,,
Tadpoles Early Learning Centre Cashmere,Cnr Sarow Dr & Ira Buckby Rd,Cashmere,QLD,4500,07 38826803,cashmere@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-cashmere.html,78.5,N,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Tadpoles Early Learning Centre Eatons Hill,2-6 Harry Court,Eatons Hill,QLD,,07 3264 4177,eatonshill1@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-eatons-hill.html,72.5,N,N,N,6:30am - 6:30pm,6 weeks - 6 years,N,Y,,
Tadpoles Early Learning Centre Lutwyche,112 Chalk St,Lutwyche,QLD,4030,07 33572922,info@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-lutwyche.html,82.5,Y,N,Y,6:30am - 6:30pm,13 months - 5 years,N,Y,,
Tadpoles Early Learning Centre Narangba,10 Main St,Narangba,QLD,4504,07 38866578,narangba@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-narangba.html,73,N,N,N,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Tadpoles Early Learning Centre Taigum,215 Church Road,Taigum,QLD,4018,07 3865 2677,taigum@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-taigum.html,81,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Tadpoles Early Learning Centre Samford,Cnr Corbett & Chalmers Crt,Samford,QLD,4520,07 32893877,samford@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-samford.html,78.5,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Tadpoles Early Learning Centres - Brisbane Airport Centre,2 The Boulevard,Brisbane Airport,QLD,4007,07 3114 7240,airport@tadpoles.com.au,http://www.tadpoles.com.au/our-locations/tadpoles-brisbane-airport.html,82.5,Y,N,Y,6:30am - 6:30pm,6 weeks - 5 years,N,Y,,
Tadpoles Early Learning Centres Deception Bay,Cnr Deception Bay Rd & Lipscombe Rd,Deception Bay,QLD,4508,07 32042999,,,,,,,,,N,Y,,
Taigum Child Edu-Care Centre,400 Church Rd,Taigum,QLD,4018,07 38657322,taigumeducare@optusnet.com.au,www.taigumchildeducare.com.au,,,,,,,,,,
Taigum Kids Early Learning Centre,263 Hanford Rd,Taigum,QLD,4018,07 38653163,taigumkids@optusnet.com.au,,79,Y,N,S,6:00am - 6:00pm,13 months - 4 years,N,,,
Tarragindi Child Care & Development,Cnr Toohey Rd & Prior St,Tarragindi,QLD,4121,07 33927110,tccd@iprimus.com.au,http://www.tccd.com.au/,97,Y,N,Y,7:00am - 6:00pm,6 weeks - 5 years,N,,,
The Gap Early Childhood Centre,1000 Waterworks Rd,The Gap,QLD,4061,07 33002043,tgecc@samford.net,,70,N,N,N,7:00am - 6:00pm,3 years - 4 years,N,,,
The Hills District Child Care Centre,1035 South Pine Rd,Everton Hills,QLD,4053,07 38554445,info@thehillschildecare.com.au,,75,N,N,Y,6:15am - 6:15pm,6 weeks - 4 years,,,,
The Kidz X-Press,Queen & Waterloo St,Cleveland,QLD,4163,07 38213511,kidzx-press@bigpond.com,,73,Y,N,Y,6:30am - 6:00pm,6 weeks - 4 years,Y,,,
The Munro Centre,Sir Fred Schonell Drive & Keith,St Lucia,QLD,4067,07 33652840,munrocentre@uqconnect.net,,87,N,N,N,7:30am - 5:30pm,6 weeks - 3 years,,,,
The Pines Childcare,29 Camp Mountain Rd,Samford,QLD,4520,07 32892699,samfordpinescc1@bigpond.com,www.samfordpines.com.au,68,N,N,Y,6:45am - 6:15pm,6 weeks - 6 years,N,,,
