SE-00001557,PR-00001129,Child care,Goodstart Early Learning Forest Lake - Centennial Way,Goodstart Early Learning Ltd,15 Centennial Way  ,FOREST LAKE,QLD,4078,073278 8011,32788166,htk@goodstart.org.au, This service is approved to provide a rest period from 12:30pm to 2:30pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,70,11/30/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.goodstart.org.au/centres/forest-lake-centennial-way/services,6 weeks -  6 years,"""6 weeks - 12 months: $86.90, 13 - 24 months: $84.70, 25 - 35 months: $79.60, 3 - 6 years: $77.40""",6:00am - 6:00pm,F,F,F,,,F
SE-00000644,PR-00001129,Child care,Goodstart Early Learning Forest Lake-Forest Lake Boulevard 1,Goodstart Early Learning Ltd,10 Forest Lake Boulevard  ,FOREST LAKE,QLD,4078,3271 4000,,for@goodstart.org.au, This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,124,11/30/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.goodstart.org.au/centres/forest-lake-forest-lake-boulevard/overview,6 weeks - 6 years,"""6 weeks - 12 months: $85.30, 13 - 24 months: $80.20, 25 - 35 months: $78.00, 3 - 6 years: $75.90""",7:00am - 6:00pm,F,F,F,,,F
SE-00000724,PR-00000066,Child care,Joseph Banks Early Childhood Education & Care Centre,Miengrove Pty Ltd,91 Joseph Banks Avenue  ,FOREST LAKE,QLD,4078,07 3279 9200,,josephbanksearlyed@bigpond.com, This service is approved to provide a rest period from 12:30pm to 2:30pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,81,8/25/09,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.earlybirds.net.au/index.php?page=joseph,2 - 5 years,"""2 - 5 years: $67.50""",6:30am - 6:00pm,T,F,F,,,F
SE-00002348,PR-00001192,School hours care,Little Saints Kindergarten,FSAC Ltd,1 Alpine Place  ,FOREST LAKE,QLD,4078,07 3372 0844,07 3372 0833,alamb@sjac.qld.edu.au, This service is approved to operate between 8.40am to 3.00pm Monday to Friday other than during school holidays.,48,2/16/11,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://stjohnsanglicancollege.com.au/little-saints-kindergarten/,3.5 - 4.5 years,"""3.5 - 4.5 years: $925.00 - $2790.00 per year""",8:40am - 3:00pm,F,F,F,,,F
SE-00001683,PR-00001192,OSHC,St Johns Anglican College ABCC,FSAC Ltd,1 Alpine Place  ,FOREST LAKE,QLD,4078,3372 0800,32787967,abcc@sjac.qld.edu.au, The service is approved to provide education and care to children from over preschool age including school children.,150,1/1/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://stjohnsanglicancollege.com.au/enrolments/abcc/,13 - 17 years,"""BSC: $11.35, ASC: $17.50, VC: $43.25""","""BSC: 6:45 - 8:40am, ASC: 3:00 - 6:30pm, VC: 6:45am - 6:00pm""","""Breakfast, morning tea, lunch, afternoon tea""",F,F,,,F
SE-40000483,PR-00001192,OSHC,St John's Early Years ABCC,FSAC Ltd,1 Alpine Place  ,FOREST LAKE,QLD,4078,733720800,732787967,abcc@sjac.qld.edu.au, The service is approved to provide education and care to children from 36 months up to and including school children. The service is approved to provide education and care to children before school after school and during school holidays. The service is approved to operate other than between 8:40am to 3:00pm Monday to Friday during school terms.,44,2/28/13,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://stjohnsanglicancollege.com.au/enrolments/abcc/,3.5 - 12 years,"""BSC: $11.35, ASC: $17.50, VC: $43.25""","""BSC: 6:45 - 8:40am, ASC: 3:00 - 6:30pm, VC: 6:45am - 6:00pm""","""Breakfast, morning tea, lunch, afternoon tea""",F,F,,,F
SE-00001521,PR-00008029,School hours care,C&K West End Community Kindergarten & Preschool,The Creche and Kindergarten Association Limited,34 Corbett Street  ,WEST END,QLD,4101,07 3844 1885,3844 1885,westend@candk.asn.au,,24,4/25/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.candk.asn.au/westend,3.5 years - 5 years,"""3.5 - 5 years: $27.00 per day + $31.00 music program levy + enrolment fee""",8:30am - 2:30pm,F,F,F,,,T
SE-00000084,PR-00000522,Child care,Greek Orthodox Community Child Care Centre,Greek Orthodox Community of St George,30 Browning Street  ,SOUTH BRISBANE,QLD,4101,07 3844 6187,3844 9690,childcare@gocstgeorge.com.au, The service is approved to provide education and care to children from birth up to and including over preschool age not including school children.,44,3/23/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.gocstgeorge.com.au/communitydetails.php?id=24&p=Childcare,6 weeks -  5 years,"""6 weeks - 2 years: $100.00, 2 - 3 years: $95.00, 3 - 5 years: $90.00""",7:30am - 5:30pm,T,F,F,,,F
SE-00000100,PR-00001122,Child care,Kids At West End Child Care & Early Education Centre,Soja (Qld) Pty Ltd ATF Beck Family Trust (No. 2),18 Mitchell Street  ,HILL END,QLD,4101,07 3844 4133,3844 4133,kweccc@bigpond.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017.,60,10/18/10,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.kidsatwestend.com.au,6 weeks - 5 years,"""6 weeks - 24 months: $74.00, 2 - 3 years: $71.00, 3 - 4 years: $70.00, 4 - 5 years: $69.00""",7:00am - 6:30pm,T,F,F,F,,F
SE-00000101,PR-00000047,Child care,Kurilpa Community Child Care Centre,Kurilpa Community Child Care Centre Inc,136 Gray Road  ,WEST END,QLD,4101,07 3844 4672,3844 0175,mail@kurilpaccc.org.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:30pm to 1:45pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,60,3/29/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.kurilpaccc.org.au,6 weeks - 5 years,"""6 weeks - 2 years: $80.50, 2 - 3 years: $77.50, 3 - 4 years: $71.50, 4 - 5 years: $71.00""",7:30am - 5:45pm,T,F,F,,,F
SE-00001710,PR-00000662,Child care,Mater Child Care 4,Mater Misericordiae Health Services Brisbane Ltd,8-12 Clarence Street  ,SOUTH BRISBANE,QLD,4101,07 3163 3444,07 3163 1685,Anna.Nisbett@mater.org.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12pm to 2pm on Monday to Friday with a reduction of child-to-eduator ratios for the children accommodated on the top floor of the building only.  This condition expires on the 31 December 2019 (subject of the provisions Regulation 310 (1)).,75,10/8/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.mater.org.au/Home/Services/Mater-ChildCare,6 weeks -  5 years,"""6 weeks - 5 years: $85.00""",6:30am - 6:00pm,T,T,F,,,F
SE-00013953,PR-00000662,Child care,Mater Childcare 1,Mater Misericordiae Health Services Brisbane Ltd,12-16 Clarence Street  ,SOUTH BRISBANE,QLD,4101,07 3163 3444,07 3163 1685,childcare@mater.org.au, This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,66,1/1/12,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.mater.org.au/Home/Services/Mater-ChildCare,6 weeks -  5 years,"""6 weeks - 5 years: $85.00""",6:30am - 6:00pm,T,T,F,,,F
SE-00013954,PR-00000662,Child care,Mater Childcare 2,Mater Misericordiae Health Services Brisbane Ltd,12 - 16 Clarence Street  ,SOUTH BRISBANE,QLD,4101,07 3163 3444,07 3163 1685,childcare@mater.org.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age. This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. An approved alternative solution relating to Performance Criteria P4 Outdoor play facilities within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007). It is a condition of the service approval that: natural vegetation in the planter boxes provided in the 'enclosed' outdoor area must be maintained at all times which is equivalent of 4% of the minimum outdoor play space required for this area in at least the location outlined in the application; and the plantings in these planters must consist of healthy 'live' plants including some in a height range of 1.2 metres or higher; and programming must provide opportunities for children to participate in activities which reflect on nature; and the balustrades used on the three sides of the balcony must have no gaps or 'foot holds' at any height or if necessary any gap must be positioned at a height of at least 1200mm from the floor; and  consideration must be given to the location of the planter boxes and timber box seats and ensure that they are positioned in a place that does not allow them to be used by children as a step to attempt to climb any perimeter balustrade. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,48,1/1/12,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.mater.org.au/Home/Services/Mater-ChildCare,6 weeks -  5 years,"""6 weeks - 5 years: $85.00""",6:30am - 6:00pm,T,T,F,,,F
SE-00013955,PR-00000662,Child care,Mater Childcare 3,Mater Misericordiae Health Services Brisbane Ltd,12 - 16 Clarence Street  ,SOUTH BRISBANE,QLD,4101,07 3163 3444,07 3163 1685,childcare@mater.org.au, This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,74,1/1/12,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.mater.org.au/Home/Services/Mater-ChildCare,6 weeks -  5 years,"""6 weeks - 5 years: $85.00""",6:30am - 6:00pm,T,T,F,,,F
SE-00000963,PR-00001140,OSHC,Somerville House Outside School Hours Care,Oshclub Pty Ltd,17 Graham Street  ,SOUTH BRISBANE,QLD,4101,07 38564 9000,07 38564 9001,oshc@somerville.qld.edu.au, The maximum number of children able to be provided with education and care after school is 44 The maximum number of children able to be provided with education and care before school is 15 The maximum number of children able to be provided with education and care during school holidays is 44,44,9/19/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.somerville.qld.edu.au/services/oshc,5 - 17 years,"""BSC: $12.60, ASC: $13.00 - $21.00, VC: $48.00""","""BSC: 6:45 - 8:00am, ASC: 2:30 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,T
SE-40000254,PR-40000202,Child care,West End Community Childcare Centre,Jubarlee Enterprises Pty Ltd ATF The Longden Family Trust,86 Jane St  ,WEST END,QLD,4101,07 3844 1395,,director@westendchildcare.com.au,,44,4/29/13,Meeting NQS,Meeting NQS,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Meeting NQS,http://www.westendchildcare.com.au/,6 weeks - 5 years,"""6 weeks - 2 years: $105.00, 2 - 3 years: $100.00, 3 - 5 years: $98.00""",7.00am - 6.00pm,T,T,F,,,F
SE-00002140,PR-00000571,Child care,West End Scott Street Community Kindergarten,West End Scott Street Community Kindergarten Association Inc,Corner Scott Street Hardgrave Road  ,WEST END,QLD,4101,07 3844 8089,,westendscottstck@bigpond.com,,25,6/10/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.candk.asn.au/westendscottst,3.5 years - 5 years,,8:30am - 2:40pm,F,F,F,,,F
SE-00000858,PR-00000051,OSHC,West End State School OSHC,West End State School P&C Association,24 Vulture Street  ,WEST END,QLD,4101,07 3844 4061,07 3846 5735,wessoshc@bipgond.com, This service is approved to provide education and care to 50 children before school i This service is approved to provide education and care to 70 children during school holidays.  An approved Alternative Solution relating to Performance Criteria 18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service.,130,8/26/11,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://westendss.eq.edu.au/wcms/index.php?option=com_content&view=article&id=20&Itemid=43,5 - 12 years,"""BSC: $11.00 - $13.00, ASC: $16.00 - $19.00, VC: $40.00 - $45.00""","""BSC: 7:00 - 8:45am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,F
SE-00001921,PR-00000198,OSHC,EBCC OSHC Buranda,East Brisbane Community Centre Inc,24 Cowley Street  ,BURANDA,QLD,4102,07 33931384,,boshc@ebcc.com.au, An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 23 November 2005) applies to this service,43,6/10/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.ebcc.com.au/content/oshc,5 - 12 years,"""BSC: $10.60, ASC: $13.60, VC: $37.00""","""BSC: 7:00 - 9:00am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""","""Breakfast, morning tea, lunch, afternoon tea""",F,F,,,F
SE-00000104,PR-00000697,Child care,Nazareth Lutheran Early Learning Centre,Lutheran Church of Australia Queensland District,18 - 20 Hawthorne Street  ,WOOLLOONGABBA,QLD,4102,07 3891 1016,07 3391 1707,nazareth.elc@qlecs.org.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017.,44,8/27/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.qlecs.org.au/index.php?ref=MTkwOA==,6 weeks - 5 years,"""6 weeks - 24 months: $67.50, 25 - 35 months: $64.50, 3 - 5 years: $62.50""",7:30am - 6:00pm,T,T,F,,,F
SE-00002135,PR-00000081,Child care,P.A. Hospital Early Education Centre,Queensland Child Care Service  Pty Ltd ATF the Queensland Child Care Service Trust No.2,Off O'Keefe Street   ,WOOLLOONGABBA,QLD,4102,07 3392 0039,,pahospital@qccs.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,75,10/3/11,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.qccs.com.au/skins/qccs/pages/centredetails.aspx?code=26&name=PA+Hospital+Early+Education+Centre,6 weeks - 5 years,"""6 weeks - 4 years: $78.00, 4 - 5 years: $74.00""",6:00am - 6:00pm,T,F,F,,,F
SE-00001040,PR-00000702,OSHC,St Ita's Parish Outside School Hours Care,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,249 Gladstone Road  ,DUTTON PARK,QLD,4102,3844 8442,07 3844 2230,duttonparkoshc@bne.centacare.net.au, This service is approved to provide education and care to children after school and during school holidays. An approved alternative solution relating to Performance Criteria P18 Accessability within MP5.4 Child Care Centres of Queensland Development Code (with a publication date of 16 November 2007) applies to this service.,60,7/1/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.stitasduttonpark.qld.edu.au/parent-info/Pages/After-School-Care.aspx,5 - 12 years,"""ASC: $12.00 - $15.00, VC: $36.00""","""ASC: 2:30 - 6:00pm, VC: 7:00am - 6:00pm""",F,F,F,,,F
SE-00000999,PR-00000533,OSHC,YMCA Dutton Park OSHC,The Young Men's Christian Association of Brisbane,112 Annerley Road  ,DUTTON PARK,QLD,4102,07 3844 4474,07 3010 8300,adp@ymca.org.au,,60,11/2/11,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.ymcachildcare.com.au/ymca-ohsc-services/brisbane-south-oshc/dutton-park-oshc,5 - 12 years,"""BSC: $12.50, ASC: $17.50, VC: $43.00""","""BSC: 6:30 - 9:00am, ASC: 2:30 - 6:00pm, VC: 6:30am - 6:00pm""","""Breakfast, morning tea, afternoon tea""",F,F,,,F
SE-00000033,PR-00000898,Child care,Community Kids Annerley,G8 Education Limited,25 Villa Street  ,ANNERLEY,QLD,4103,07 3848 0272,3848 1947,annerley@communitykids.net.au, This service is approved to exceed the approved number of places during the period from Monday to Friday between the hours of 3.00pm to 5.00pm when it is 85 children This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is not required to comply with P1 (b) P3 (c) P3 (d) P5 (e) and P5 (f) of SP5.4: Child Care Centres of the Queensland Development Code (publication date 1 September 2003),80,9/22/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.communitykids.com.au/centres/community-kids-annerley/,6 weeks - 6 years,"""6 weeks - 24 months: $87.00, 25 - 35 months: $84.00, 3 - 4.5 years: $82.00, 4.5 - 6 years: $49.00""",6:00am - 6:00pm,"""Afternoon tea""",T,F,,,T
SE-00000916,PR-00000193,OSHC,Junction Park Outside School Hours Care Association Inc.,Junction Park Outside School Hours Care Association Incorporated,50 Waldheim Street  ,ANNERLEY,QLD,4103,07 3848 2620,07 3848 9682,jposhc@bigpond.com, This service is approved to provide education and care to 42 children during school holidays This service is approved to provide education and care to 30 children before school This service is approved to provide education and care to 65 children after school. An alternative solution relating to Performance Criteria P18 Accessibility within the SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service,65,3/22/09,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,https://junctionparkss.eq.edu.au/Facilities/Outofschoolhourscare/Pages/Outofschoolhourscare.aspx,5 - 12 years,"""BSC: $12.00, ASC: $17.00, VC: $37.00""","""BSC: 7:00 - 9:00am, ASC: 3:00 - 6:00pm, VC: 7:00am - 6:00pm""",F,F,F,,,F
SE-00001918,PR-00000808,"Child care, OSHC",Little Ducks Childcare Annerley,Little Ducks Childcare Annerley Pty Ltd,35 Waldheim Street  ,ANNERLEY,QLD,4103,3848 7688,3848 6533,annerley@littleducks.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,100,7/8/09,Exceeding NQS,Exceeding NQS,Meeting NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,http://www.littleducks.com.au,6 weeks -  12 years,,6:30am - 6:00pm,F,F,F,,,T
SE-00001044,PR-00000702,OSHC,Mary Immaculate Outside School Hours Care,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,616 Ipswich Road  ,ANNERLEY,QLD,4103,3392 6291,,annerleyoshc@bne.centacare.net.au, This service is approved to provide education and care to 30 children before school; and  45 children after school. An approved Alternative Solution relating to Performance Criteria P18 Accessability within MP5.4 Child Care Centres of Queensland Development Code (with a publication date of 16 November 2007) applies to this service.,45,9/24/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.maryimmaculate.qld.edu.au/Community/Documents/OSHC.pdf,5 - 12 years,"""ASC: $17.00""","""BSC: 7:00 - 8:45am, ASC: 3:00 - 6:00pm""","""Afternoon tea""",F,F,,,F
SE-00000107,PR-00001218,Child care,Grosvenor Hall Preschool & Early Learning Centre,Apples & Sunshine Pty Ltd ATF Meadowbrook Childcare Centre Unit Trust,156 School Road  ,YERONGA,QLD,4104,07 3848 2020,,grosvenorhallelc@gmail.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide education and care to children from birth up to and including school children.,59,9/7/09,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,,6 weeks -  5 years,"""6 weeks - 15 months: $89.50, 15 months - 2 years: $88.50, 2 - 3 years: $81.50, 3 - 5 years: $79.50""",6:30am - 6:00pm,T,T,F,,,F
SE-00001131,PR-00000702,OSHC,St Sebastians Outside School Hours Care,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane Operating Through Centacare Child Care Services ,Kadumba Street  ,YERONGA,QLD,4104,07 3848 2500,07 3224 3353,yerongaoshc@bne.centacare.net.au, An approved alternative solution relating to Performance Criteria 18 within SP5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service.,60,7/1/11,Working Towards NQS,Meeting NQS,Working Towards NQS,Meeting NQS,Meeting NQS,Working Towards NQS,Meeting NQS,Working Towards NQS,http://www.stsebastiansyeronga.qld.edu.au/documents/oshc.html,5 - 12 years,"""BSC: $13.50, ASC: $17.00""","""BSC: 7:00 - 9:00am, ASC: 2:30 - 6:00pm""","""Breakfast, afternoon tea""",F,F,,,F
SE-00000664,PR-00000887,Child care,Yeronga Child Development Centre,Pavell Pty Ltd ATF The Pavouris Family Trust,45 Park Road  ,YERONGA,QLD,4104,07 38484088,738491757,info@yerongachildcare.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.Â  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to provisions of Regulation 310 (1)).,65,2/1/10,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,Provisional â€“ Not yet assessed,http://www.yerongachildcare.com,6 weeks - 5 years,"""6 weeks - 2 years: $88.75, 2 - 3 years: $83.75, 3 - 5 years: $79.75""",6:15am - 6:15pm,T,T,F,T,N,F
SE-00001517,PR-00000179,"School hours care, OSHC",Yeronga Hyde Road Kindergarten & Preschool,Yeronga Hyde Road Kindergarten & Preschool Society Inc,43 Hyde Road  ,YERONGA,QLD,4104,07 3848 3256,3848 3256,helen@hyderoadkindergarten.com,,50,6/17/10,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,Provisional â€“ Not Yet Assessed,http://www.hyderoad.qld.edu.au/,3.5 years - 5 years,"""3.5 - 5 years: $29.00 per day + $5.00 membership fee + $10.00 waitlist fee + $30.00 per year Club Kindy fee""",7:30am - 4:45pm,F,F,F,F,N,T
